X,Y,ORGANIZATION_NAME,CLIENT_NAME,SITE_NAME,PRIMARY_FACILITY_NAME,CLIENT_ID,SITE_ID,PRIMARY_FACILITY_ID,SUB_FACILITY_NAME,SUB_FACILITY_ID,PRIMARY_FACILITY_TYPE,PRIMARY_FACILITY_KIND,OTHER_FACILITY_ID,SUB_FACILITY_TYPE,SOTHER_FID,CLIENT_RELATIONSHIP,SITE_STATUS,PRIMARY_FACILITY_STATUS,SUB_FACILITY_STATUS,COMPLIANCE,SHAPE_FID
-8546682.789,4906664.867,CLASS ACT DRY CLNR,CLASS ACT DRY CLNR,CLASS ACT DRY CLNR,CLASS ACT DRY CLNR/DAUPHIN PLAZA,136085,524236,547413,ADMIN SF FOR:CLASS ACT DRY CLNR/DAUPHIN PLAZA,553664,AIR EMISSION PLANT,Unavailable,00-3299018-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,INACTIVE,YES,4239467
-8784597.48,4909208.112,GAPVAX INC,GAPVAX INC,GAPVAX,GAPVAX MFG/JOHNSTOWN,119034,505498,554651,ADMIN SF FOR:GAPVAX MFG/JOHNSTOWN,553889,AIR EMISSION PLANT,Unavailable,25-1633228-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4239525
-8382435.235,4900107.068,TUSCAN LEHIGH DAIRIES INC,TUSCAN LEHIGH DAIRIES INC,TUSCAN LEHIGH DAIRIES,TUSCAN LEHIGH DAIRIES/LANSDALE,78902,449913,512224,ADMIN SF FOR:TUSCAN LEHIGH DAIRIES/LANSDALE,551077,AIR EMISSION PLANT,Unavailable,22-3514312-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4239732
-8453232.513,5046858.827,WYOMING VALLEY SANI AUTH,WYOMING VALLEY SANI AUTH,WYOMING VALLEY SANI AUTH WILKES BARRE,WYOMING VALLEY SANI AUTH/HANOVER STP,78918,245668,250969,ADMIN SF FOR:WYOMING VALLEY SANI AUTH/HANOVER STP,549438,AIR EMISSION PLANT,Unavailable,23-6429192-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4239734
-8723613.731,4942489.309,MONARCH DRY CLNR,MONARCH DRY CLNR,MONARCH DRY CLNR ALTOONA,MONARCH DRY CLNR/ALTOONA,159859,510520,568510,ADMIN SF FOR:MONARCH DRY CLNR/ALTOONA,562991,AIR EMISSION PLANT,Unavailable,00-3499004-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4239878
-8555459.465,5109646.33,CANTON VFD INNES HOSE CO,CANTON VFD INNES HOSE CO,PRESTON MILL,CANTON VFD INNES HOSE CO/OPERATOR/FORMER PRESTON MILL,254459,685550,690493,ADMIN SF FOR:CANTON VFD INNES HOSE CO/OPERATOR/FORMER PRES,939987,AIR EMISSION PLANT,Unavailable,00-4200105-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4239988
-8557921.351,4904394.973,TW CYLINDERS LLC,TW CYLINDERS LLC,HARSCO FORMER TW CYLINDERS STEEL FAB HBG,TW CYLINDERS LLC/HARRISBURG,260352,253408,263496,ADMIN SF FOR:TW CYLINDERS LLC/HARRISBURG,549173,AIR EMISSION PLANT,Unavailable,26-1411665-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4240064
-8788863.218,4919029.574,JOHNSTOWN CITY CAMBRIA CNTY,JOHNSTOWN CITY CAMBRIA CNTY,JOHNSTOWN CRAMER PIKE SEW PLT,JOHNSTOWN BUR SEW/SEW SLUDGE,63324,249457,256609,ADMIN SF FOR:JOHNSTOWN BUR SEW/SEW SLUDGE,549760,AIR EMISSION PLANT,Unavailable,25-6000865-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4240102
-8547692.633,4857117.578,KINSLEY CONST INC,KINSLEY CONST INC,KINSLEY CONST ENSMINGER & WILLIAMS QUARRY,KINSLEY CONST INC/W FILLER ENSMINGER & WILLIAMS QUARRIES,123788,241818,495759,ADMIN SF FOR:GLOBAL STONE PENROC /WEST FILLER PLT,551507,AIR EMISSION PLANT,Unavailable,23-1689806-11,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4240110
-8402256.607,4966787.333,NORTHAMPTON GENERATING CO LP,NORTHAMPTON GENERATING CO LP,NORTHAMPTON GENERATING CO,NORTHAMPTON GEN CO/NORTHAMPTON,53012,237772,240279,ADMIN SF FOR:NORTHAMPTON GEN CO/NORTHAMPTON,550334,AIR EMISSION PLANT,Unavailable,23-2683633-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4240528
-8508778.319,4915679.95,MURRYS INC,MURRYS INC,MURRYS LEBANON FOOD PROC PLT,MURRYS INC/LEBANON,61572,547112,509749,ADMIN SF FOR:MURRYS INC/LEBANON,552579,AIR EMISSION PLANT,Unavailable,54-0698135-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4240547
-8559019.329,5009644.846,EVAN COMM HOSP,EVAN COMM HOSP,EVAN COMM HOSP,EVANGELICAL COMMUNITY HOSP/LEWISBURG,62000,247602,493173,ADMIN SF FOR:EVANGELICAL COMMUNIT/LEWISBURG,551635,AIR EMISSION PLANT,Unavailable,24-0795411-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4240552
-8652386.017,5127585.682,CATALUS CORP,CATALUS CORP,SMC POWDER METALLURGY DIV,SMC POWDER METALLURGY/GALETON PLT,250083,264530,493683,ADMIN SF FOR:SMC POWDER METALLURGY/GALETON PLT,551745,AIR EMISSION PLANT,Unavailable,26-2124667-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4240667
-8858197.3,4893119.138,DNP IMAGINGCOMM AMER CORP,DNP IMAGINGCOMM AMER CORP,RIDC WESTMORELAND,DNP IMS AMER/SONY TECH CTR NEW STANTON,266735,263923,513331,ADMIN SF FOR:DNP IMS AMER/SONY TECH CTR,550793,AIR EMISSION PLANT,Unavailable,62-1575799,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4240669
-8390659.191,4955371.488,PA METALLURGICAL INC,PA METALLURGICAL INC,PA METALURGICAL,PA METALURGICAL/BETHLEHEM PLT,158955,548907,566607,ADMIN SF FOR:PA METALURGICAL INC,558588,AIR EMISSION PLANT,Unavailable,00-2200033-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4241247
-8416424.121,4983428.591,VICS TIME,VICS TIME,VICS TIME,VICS TIME/PALMERTON,95423,465088,494381,ADMIN SF FOR:VICS TIME/PALMERTON,550627,AIR EMISSION PLANT,Unavailable,52-1560630-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,PERMIT NO LONGER REQUIRED,ACTIVE,YES,4241335
-8415750.282,4991053.969,VICS TIME,VICS TIME,VICS TIME,VICS TIME/PALMERTON FAC DUPLICATE,95423,465088,549121,ADMIN SF FOR:VICS TIME/PALMERTON FAC,550336,AIR EMISSION PLANT,Unavailable,51-1560630-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4241336
-8658416.556,4999466.284,WETZLERS FUNERAL SVC INC,WETZLERS FUNERAL SVC INC,WETZLERS FUNERAL SVC,WETZLER FUNERAL SVC /WETZLER FUNERAL HOME N SPRING,95488,465209,494485,ADMIN SF FOR:WETZLER FUNERAL SVC /WETZLER FUNERAL HOME N SPR,551680,AIR EMISSION PLANT,Unavailable,25-1646205-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4241337
-8913977.615,4854222.814,JEFFERSON MORGAN SCH DIST,JEFFERSON MORGAN SCH DIST,JEFFERSON MORGAN JR SR HIGH SCH,JEFFERSON MORGAN SCH DIST/JR SR HIGH SCH,112698,485714,514454,ADMIN SF FOR:JEFFERSON MORGAN SCH DIST/JR SR HIGH SCH,551852,AIR EMISSION PLANT,Unavailable,25-1157921-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4241356
-8915293.316,4852928.736,JEFFERSON MORGAN SCH DIST,JEFFERSON MORGAN SCH DIST,JEFFERSON MORGAN ELEM SCH,JEFFERSON MORGAN SCH DIST/ELEMENTARY SCH,112698,485716,514455,ADMIN SF FOR:JEFFERSON MORGAN SCH DIST/ELEMENTARY SCH,552897,AIR EMISSION PLANT,Unavailable,25-1157921-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4241357
-8457729.501,4997663.924,HAULMARK IND INC,HAULMARK IND INC,HAULMARK TRAILERS OF PA INC,DUPLICATE - DO NOT USE - HAULMARK IND INC/BANKS TWP PLANT,122477,465861,524584,ADMIN SF FOR:HAULMARK IND INC/BANKS TWP PLANT,553606,AIR EMISSION PLANT,Unavailable,35-1147857-1,GENERAL ADMINISTRATIVE LOCATION,100,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4241388
-8450065.56,5061624.38,SUNOCO PARTNERS MKT & TERM LP,SUNOCO PARTNERS MKT & TERM LP,"SUNOCO PARTNERS M&T, LP - KINGSTON TERMINAL",SUNOCO PARTNERS MKT & TERM LP/KINGSTON TERM,161585,465963,495179,ADMIN SF FOR:SUNOCO PARTNERS MKT & TERM LP/KINGSTON TERM,550438,AIR EMISSION PLANT,Unavailable,23-3102655-50,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4241678
-8583041.961,5153991.565,FS LOPKE CONTR INC,FS LOPKE CONTR INC,GLENN O HAWBAKER EWR SITE PLT 20,FS LOPKE CONTR INC/GLENN O HAWBAKER INC EWR PLT 20,60382,557903,693812,ADMIN SF FOR:FS LOPKE CONTR INC/GLENN O HAWBAKER INC EWR P,946084,AIR EMISSION PLANT,Unavailable,16-1012179-3,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED ACTIVE,ACTIVE,YES,4241773
-8846082.559,5001878.903,ALLEGHENY ENERGY SUPPLY CO LLC,ALLEGHENY ENERGY SUPPLY CO LLC,ARMSTRONG PWR STA,ALLEGHENY ENERGY SUPPLY CO/ARMSTRONG POWER STA,95418,246058,251515,ADMIN SF FOR:ALLEGHENY ENERGY SUPPLY CO/ARMSTRONG POWER STA,549028,AIR EMISSION PLANT,Unavailable,23-3020481-3,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4241781
-8458272.126,4880434.693,NEW ENTERPRISE STONE & LIME CO INC,NEW ENTERPRISE STONE & LIME CO INC,NEW ENT STONE & LIME NARVON QUARRY,NEW ENTERPRISE STONE & LIME CO INC/NARVON MINERAL PRODUCTS,62856,262820,511806,ADMIN SF FOR:MARTIN LIMESTONE INC/NARVON MINERAL PROD,551473,AIR EMISSION PLANT,Unavailable,23-1374051-76,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4241796
-8380953.395,4903186.706,CRYSTAL INC PMC,CRYSTAL INC PMC,CRYSTAL INC PMC,CRYSTAL INC/LANSDALE,95838,489925,518330,ADMIN SF FOR:CRYSTAL INC/LANSDALE,551040,AIR EMISSION PLANT,Unavailable,23-0503200-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED ACTIVE,ACTIVE,YES,4241829
-8430759.619,4941173.464,PA PLT INC,PA PLT INC,PA PLT LIMESTONE PELLETIZING KUTZTOWN,PA PLT INC/LIMESTONE PELLETIZING KUTZTOWN,122402,499645,524499,ADMIN SF FOR:PA PLT INC/LIMESTONE PELLETIZING KUTZTOWN,551441,AIR EMISSION PLANT,Unavailable,42-1448274-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4241846
-8520461.338,5008053.427,IA CONST CORP,IA CONST CORP,GROVANIA ASPHALT PLT,IA CONST CORP/GROVANIA ASPHALT PLT,38354,458703,493111,ADMIN SF FOR:IA CONST CORP/GROVANIA ASPHALT PLT,552395,AIR EMISSION PLANT,Unavailable,23-2224715-8,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,ACTIVE,YES,4242204
-8392939.886,4973022.961,GEORGE G BENSING FUNERAL HOME INC,GEORGE G BENSING FUNERAL HOME INC,GEORGE G BENSING FUNERAL HOME,GEORGE G BENSING FUNERAL HOME/MOORE TWP,95576,465389,550530,ADMIN SF FOR:GEORGE G BENSING FUNERAL HOME/MOORE TWP,553742,AIR EMISSION PLANT,Unavailable,23-7751339-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4242269
-8386027.542,4877417.95,GLAXOSMITHKLINE LLC,GLAXOSMITHKLINE LLC,GLAXOSMITHKLINE LLC UPPER MERION EAST FAC,GLAXO SMITHKLINE/UPPER MERION,95611,262002,280087,ADMIN SF FOR:GLAXO SMITHKLINE/UPPER MERION,548788,AIR EMISSION PLANT,Unavailable,23-1099050-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4242272
-8900464.449,4896007.615,MAPLE CREEK MINING INC,MAPLE CREEK MINING INC,MAPLE CREEK MINE,MAPLE CREEK MINING INC/NEW EAGLE,60318,262228,516411,ADMIN SF FOR:MAPLE CREEK MINING INC/NEW EAGLE,551886,AIR EMISSION PLANT,Unavailable,25-1755305-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4242276
-8529540.577,5138951.717,FAITHFUL COMPANIONS PET CEMETERY INC,FAITHFUL COMPANIONS PET CEMETERY INC,FAITHFUL COMPANIONS PET CEMETERY,FAITHFUL COMPANIONS PET CEMETERY/ULSTER INCINERATOR,124153,503064,526815,ADMIN SF FOR:FAITHFUL COMPANIONS /ULSTER INCINERATOR,553632,AIR EMISSION PLANT,Unavailable,23-2790223-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4242345
-8402768.858,4885339.829,SANOFI AVENTIS US INC,SANOFI AVENTIS US INC,SANOFI AVENTIS US INC,SANOFI WINTHROP INC/UPPER PROVIDENCE TWP,66977,477085,548835,ADMIN SF FOR:SANOFI WINTHROP INC/UPPER PROVIDENCE TWP,550408,AIR EMISSION PLANT,Unavailable,13-3529324-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4242553
-8706390.349,4934316.148,FONDA GROUP INC,FONDA GROUP INC,FONDA GROUP PAPER PROD WILLIAMSBURG PLT,FONDA GROUP/WILLIAMSBURG,160926,530018,570367,ADMIN SF FOR:FONDA GROUP/WILLIAMSBURG,567142,AIR EMISSION PLANT,Unavailable,13-3220732-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4242654
-8760228.369,5037037.262,GLENN O HAWBAKER INC,GLENN O HAWBAKER INC,TREASURE LAKE RECREATION DAMS,GLENN O HAWBAKER INC/TREASURE LAKE QUARRY,8338,245082,494682,ADMIN SF FOR:GLENN O HAWBAKER INC/TREASURE LAKE QUARRY,551699,AIR EMISSION PLANT,Unavailable,25-1150293-5,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4242688
-8407200.648,5085565.608,MAPLE HILL CEMETERY ASSN,MAPLE HILL CEMETERY ASSN,MAPLE HILL CEMETARY ASSOC,MAPLE HILL CEMETERY ASSN/ARCHBALD,95970,466021,516693,ADMIN SF FOR:MAPLE HILL CEMETERY ASSN/ARCHBALD,553004,AIR EMISSION PLANT,Unavailable,24-0652460-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4242758
-8894071.63,4884118.214,RAS IND,RAS IND,12 ARENTZEN ASSOCIATES LP,RAS IND INC/SPEERS PLT,95986,519012,511636,ADMIN SF FOR:RAS IND INC/SPEERS PLT,552729,AIR EMISSION PLANT,Unavailable,25-1663025-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4242759
-8388909.056,4957594.545,KOLLER CONCRETE INC,KOLLER CONCRETE INC,KOLLER CONCRETE,KOLLER CONCRETE CO/BETHLEHEM PLT,114206,524109,547340,ADMIN SF FOR:KOLLER CONCRETE CO/BETHLEHEM PLT,553651,AIR EMISSION PLANT,Unavailable,00-2200013-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4242823
-8621421.848,5032569,Unavailable,GRIECO GEORGE,GRIECOS DRY CLNR SVC,GRIECOS DRY CLNR/E MAIN ST PLT,125501,504667,547237,ADMIN SF FOR:GRIECOS DRY CLNR/E MAIN ST PLT,553646,AIR EMISSION PLANT,Unavailable,23-2464615-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4242833
-8731359.722,5016128.229,KURTZ BROS INC,KURTZ BROS INC,KURTZ BROS,KURTZ BROS/CLEARFIELD,125974,486358,633877,ADMIN SF FOR:KURTZ BROS. CLEARFIELD,764388,AIR EMISSION PLANT,Unavailable,25-0605470-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4242840
-8463562.443,4864981.617,GLEN HEISEY CONST & DESIGN,GLEN HEISEY CONST & DESIGN,FORMER MOTEL KINZERS,GLEN HEISEY CONST & DESIGN/KINZERS MOTEL DEMOLITION,225779,631857,648875,ADMIN SF FOR:GLEN HEISEY CONST & DESIGN/KINZERS MOTEL DEMO,794556,AIR EMISSION PLANT,Unavailable,00-3100016-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,INACTIVE,YES,4242870
-8921878.8,5174338.759,ERIE ADVANCED MFG,ERIE ADVANCED MFG,ENGINEERED PLASTICS W 22ND ST,ERIE ADVANCED MFG/PLT 1,51636,705596,512606,ADMIN SF FOR:ERIE ADVANCED MFG/PLT 1,552197,AIR EMISSION PLANT,Unavailable,25-1264228-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4242986
-8417195.645,4870359.375,ATLANTIC REF & MKT CORP,ATLANTIC REF & MKT CORP,ATLANTIC REF & MKT,ATLANTIC REF & MKT CORP/EXTON TERMINAL,77326,526329,548947,ADMIN SF FOR:ATLANTIC REF & MKT C/EXTON TERMINAL,549371,AIR EMISSION PLANT,Unavailable,23-2360183-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4243117
-8869353.462,4964967.371,FREEPORT TERM INC,FREEPORT TERM INC,FREEPORT TERM,FREEPORT TERMINALS/FREEPORT,189952,563578,494883,ADMIN SF FOR:FREEPORT TERMINALS/FREEPORT,551769,AIR EMISSION PLANT,Unavailable,25-0998363-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4243149
-8476020.485,4896100.484,CLOISTER LAUNDRY & DRYCLEANING,CLOISTER LAUNDRY & DRYCLEANING,CLOISTER LAUNDRY DRY CLNR,CLOISTER LAUNDRY & DRY CLNR/EPHRATA,159796,517028,568357,ADMIN SF FOR:CLOISTER LAUNDRY & DRY CLNR/EPHRATA,562645,AIR EMISSION PLANT,Unavailable,00-3199009-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4243218
-8528120.486,5006573.557,TRW AUTO US LLC,TRW AUTO US LLC,TRW AUTO DANVILLE VALVE PLT,TRW/DANVILLE PLT,226007,458704,493202,ADMIN SF FOR:TRW/DANVILLE PLT,550750,AIR EMISSION PLANT,Unavailable,14-1857697-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4243344
-8512508.695,4983499.063,MARION HEIGHTS BORO NORTHUMBERLAND CNTY,MARION HEIGHTS BORO NORTHUMBERLAND CNTY,MARION HEIGHTS BORO DEMO OP,MARION HEIGHTS BORO/MARION HEIGHTS BORO DEMO,76064,691694,695332,ADMIN SF FOR:MARION HEIGHTS BORO/MARION HEIGHTS BORO DEMO,948951,AIR EMISSION PLANT,Unavailable,00-4100127-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4243473
-8661602.114,4986675.216,RUTGERS ORGANICS CORP,RUTGERS ORGANICS CORP,RUTGERS ORGANICS,RUETGERS ORGANICS CO/STATE COLLEGE,44780,238677,241530,ADMIN SF FOR:RUETGERS ORGANICS CO/STATE COLLEGE PLT STRUBLE,549479,AIR EMISSION PLANT,Unavailable,24-0799754-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4243653
-8380391.912,4969565.03,BELYEA CO INC,BELYEA CO INC,BELYEA,BELYEA CO INC/PALMER PLT,115707,485680,514410,ADMIN SF FOR:BELYEA CO INC/PALMER PLANT,553179,AIR EMISSION PLANT,Unavailable,22-0763405-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4243758
-8840631.345,5046784.708,CLARION BOARDS LLC,CLARION BOARDS LLC,CLARION BD,CLARION BOARDS/CLARION PLT,228254,465210,495543,ADMIN SF FOR:CLARION BOARDS/CLARION PLT,552545,AIR EMISSION PLANT,Unavailable,83-1936006-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4243859
-8476128.641,4826594.867,PENNSY SUPPLY INC,PENNSY SUPPLY INC,MCMINNS ASPHALT MASON DIXON ASPHALT PLT,PENNSY SUPPLY INC/MASON DIXON ASPHALT PLT,1916,506221,494045,ADMIN SF FOR:PENNSY SUPPLY INC/MASON DIXON ASPHALT PLT,551463,AIR EMISSION PLANT,Unavailable,23-2729496-22,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4244137
-8408764.013,4897985.523,SERMATECH INTL,SERMATECH INTL,PRAXAIR INC,SERMATECH INTL INC/LIMERICK,267772,254905,523737,ADMIN SF FOR:SERMATECH INTL INC/LIMERICK,553306,AIR EMISSION PLANT,Unavailable,34-1524431-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4244157
-8541884.569,4860211.45,Unavailable,KOLLER ERIKA,KOLLER KLEANERS,KOLLER KLEANERS/YORK,130239,513618,566534,ADMIN SF FOR:KOLLER KLEANERS/YORK,558425,AIR EMISSION PLANT,Unavailable,23-2632367-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4244262
-8536380.062,4853437.117,Unavailable,FORD BOB,HANNA CLNRS QUEEN ST,HANNA CLNRS/QUEEN ST,131838,517331,569013,ADMIN SF FOR:HANNA CLNR/QUEEN ST,564083,AIR EMISSION PLANT,Unavailable,00-3399009-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4244312
-8525786.971,4874461.634,CORIXA CORP DBA GLAXOSMITHKLINE VACCINES,CORIXA CORP DBA GLAXOSMITHKLINE VACCINES,GLAXOSMITHKLINE VACCINES,CORIXA CORP DBA GLAXO SMITH KLINE VACCINES/MARIETTA,244274,240709,244256,ADMIN SF FOR:CORIXA CORP/MARIETTA,549155,AIR EMISSION PLANT,Unavailable,91-1654387-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4244371
-8881961.616,5128273.575,PENNZOIL CO,PENNZOIL CO,PENNZOIL PROD CENTERVILLE,PENNZOIL CO/CENTERVILLE,139360,526707,549325,ADMIN SF FOR:PENNZOIL CO/CENTERVILLE,552106,AIR EMISSION PLANT,Unavailable,00-0000092-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED ACTIVE,ACTIVE,YES,4244392
-8651689.57,5003778.075,HRI INC,HRI INC,CURTIN GAP ASPHALT PLT,HRI INC/CURTIN GAP HMA PLT 2,172681,485757,514495,ADMIN SF FOR:HRI INC/CURTIN GAP HMA PLT 2,550159,AIR EMISSION PLANT,Unavailable,52-2076625-12,GENERAL ADMINISTRATIVE LOCATION,ADMINX,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4244528
-8325711.936,4893005.278,SAFETY KLEEN SYS INC,SAFETY KLEEN SYS INC,SAFETY KLEEN FAIRLESS HILLS FAC,SAFETY KLEEN SYS INC/FAIRLESS HILLS,77852,520122,518574,ADMIN SF FOR:SAFETY KLEEN SYS INC/FAIRLESS HILLS,551001,AIR EMISSION PLANT,Unavailable,39-6090019-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,PERMIT NO LONGER REQUIRED,ACTIVE,YES,4244570
-8894055.415,4885429.734,RTS PKG LLC,RTS PKG LLC,RTS PKG LLC CHARLEROI FAC,RTS PKG LLC/CHARLEROI,116707,489586,518042,ADMIN SF FOR:RTS PKG LLC/CHARLEROI,552664,AIR EMISSION PLANT,Unavailable,58-2323235-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4244754
-8553625.776,4856107.192,USTC INC,USTC INC,USTC CRANE PLT,USTC INC/YORK CRANE PLT,132117,488755,518936,ADMIN SF FOR:USTC INC/YORK CRANE PLT,553085,AIR EMISSION PLANT,Unavailable,23-2978312-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4244761
-8645133.197,4853856.343,VENTURA FOODS LLC,VENTURA FOODS LLC,VENTURA FOODS LLC,VENTURA FOODS LLC/CHAMBERSBURG,117181,490448,563601,ADMIN SF FOR:VENTURA FOODS LLC/CHAMBERSBURG,554220,AIR EMISSION PLANT,Unavailable,95-4589254-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4244775
-8587255.166,4936423.227,NEWPORT SCH DIST,NEWPORT SCH DIST,NEWPORT AREA HIGH SCH,NEWPORT AREA SCH DIST/NEWPORT AREA HIGH SCH,132792,518553,541891,ADMIN SF FOR:NEWPORT AREA SCH DIST/NEWPORT AREA HIGH SCH,553448,AIR EMISSION PLANT,Unavailable,23-6050621-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4244800
